날짜,제목,글쓴이,조회,공감,비공감
2022.02.04 10:51,아니 시이이이불 개관하고 연기금 언제까지lg엔솔에 쳐있냐,dlwn****,304,7,0
2022.02.04 10:29,공매도 알바들 왜케 많은겨?,hank****,216,3,0
2022.02.04 10:29,공매도 얼마나 공부 많이 했겠냐,jung****,196,0,0
2022.02.04 10:28,주둥이좀 닥치고 있자~~~,phi2****,166,1,1
2022.02.04 10:22,[삭제된 게시물의 답글]500원 올라가면좋아하는 똥대갈주주들,tige****,132,0,0
2022.02.04 09:50,현미경으로 봐도,chun****,226,2,0
2022.02.04 09:11,여기는 외인이 들어와야 올라요ㅋㅋ,dlwn****,219,1,0
2022.02.04 09:05,"돌대가리 집합소.,",myjc****,263,1,5
2022.02.03 22:43,엔솔 ,hsc1****,368,4,2
2022.02.03 22:14,포케는 계획이 있는가?,sayk****,424,12,0
2022.02.03 21:44,[삭제된 게시물의 답글]나스닥개폭락중~ 쫄리제~,mylo****,184,1,1
2022.02.03 20:27,대차수량 쩌네....,nano****,386,1,1
2022.02.03 19:58,평단137000,seun****,718,1,0
2022.02.03 18:38,민대표님,ko22****,249,3,0
2022.02.03 17:00,공매도 수량 ,jklo****,772,2,2
2022.02.03 16:05,시간외 폭등중이네 ㄷㄷㄷ 뭔일있나 ㄷㄷㄷ,dafu****,909,2,7
2022.02.03 15:33,진짜 존나 씨레기 주식이네,jjp2****,288,6,1
2022.02.03 15:33,내일 우리사주 보호예수 풀리죠?,dbrd****,920,3,2
2022.02.03 15:09,일단 정찰병만 보내요,mytw****,254,0,0
2022.02.03 14:53,ㅋㅋㅋㅋㅋ개관하고 연기금 lg물려서 추매할려고 여기 팔고있어,dlwn****,576,2,1
2022.02.03 14:37,gm합작???,woor****,773,3,2
2022.02.03 14:30,지수보다,yang****,215,1,1
2022.02.03 13:42,뭔데 모간서울 만오천주 공매치냐,dlwn****,241,0,1
2022.02.03 13:42,터지라  ,song****,236,1,0
2022.02.03 13:27,쓰레기 ㅎㅎ,qkrg****,243,2,0
2022.02.03 13:27,개미접근금지,woor****,173,0,0
2022.02.03 13:19,터저라,song****,175,0,1
2022.02.03 13:12,넘고넘자,song****,171,0,1
2022.02.03 12:40,바닥,jo98****,421,2,3
2022.02.03 12:35,민사장,tupe****,216,4,1
2022.02.03 12:34,본전반만돌려주시면 뒤도안돌아보고 주식접을게요,js_0****,216,1,1
2022.02.03 11:36,개미접근금지,woor****,249,1,0
2022.02.03 11:29,코스피가 2프로넘게올랐는데 이병띤주는 뭐지,dlwn****,395,2,0
2022.02.03 11:11,곧 7만옵니다,qkrw****,376,0,5
2022.02.03 10:54,ㅅㅂ,yang****,457,13,0
2022.02.03 10:38,파랭이 보자 그게어울린다,yolo****,225,5,0
2022.02.03 10:29,갑자기 떨어지는이유,dlwn****,244,0,1
2022.02.03 11:16,"[삭제된 게시물의 답글]2dgk, hian, star ㅋㅋㅋ 설 잘 보냈나? ??",prah****,172,1,1
2022.02.03 09:54,수입이 짭짤하네여~~~~,rkzm****,225,0,0
2022.02.03 09:51,2차전지 꼴등 포케,chan****,235,3,2
2022.02.03 09:49,굿모닝입니다,youn****,355,0,1
2022.02.03 09:45,4월엔 50만 간다,dafu****,408,4,9
2022.02.03 09:25,1차매수 했습니다,rkzm****,536,3,2
2022.02.03 09:17,민경준아! 무상증자! 자사주매입소각! 수주발표!,stor****,448,6,1
2022.02.03 09:17,욕 나온다 공매도 ㅋㅋ,song****,228,3,0
2022.02.03 09:13,저위 처물린게 저키 많은데~,shs4****,206,0,0
2022.02.03 09:06,캬 한국증권,dlwn****,206,0,0
2022.02.03 08:54,갭 올려서  문닫자,kele****,188,0,0
2022.02.03 08:49,가자. 쭈욱,lcgd****,255,3,0
2022.02.03 08:47,포스코케미칼 종토방 보면,dleh****,267,0,0
2022.02.03 08:48,[삭제된 게시물의 답글]다필요없고 전쟁이슈끝나면 매수들어간다,yang****,181,1,0
2022.02.03 07:10,GM 이쿼녹스 EV 전기차 사전 공개 소식,netp****,562,12,4
2022.02.02 23:33,[삭제된 게시물의 답글]30만 아니고?,phi2****,176,0,0
2022.02.03 05:13,[삭제된 게시물의 답글]3만까지 보이네요.. 매수금지,2727****,131,0,1
2022.02.02 22:37,30년간 일본의 눈물 = >한국의 눈물은 이제 시작 .,l165****,207,1,0
2022.02.02 20:31,이가격 기준으로 올해 상하방  수익확률?,phi2****,522,3,3
2022.02.02 19:28,상,dlwn****,278,3,0
2022.02.02 18:36,이제 포케 오를겁니다,ck70****,829,6,0
2022.02.02 12:35,새로운시대,kkw6****,459,12,11
2022.02.02 12:33,베터리업체 주요소재 내재화~~,j310****,1118,7,9
2022.02.02 00:54,근데 밧데리회사는 언제 돈 벌어요?ㅜ,sktj****,632,3,1
2022.02.02 17:08,[삭제된 게시물의 답글]알았어! 그만혀,kski****,117,5,0
2022.02.01 21:01,나락이네,apag****,522,2,11
2022.02.01 17:22,부동산처럼 보면 편합니다,hine****,795,20,4
2022.02.01 12:15,본전 반만 돌려주면 주식시장 뒤도안돌아보고 떠나겠습니다,js_0****,660,8,1
2022.02.01 00:19,"[뉴스] POSCO, 지난해 철강 호황 속 영업익 9.2조 '사상 최대'",cybe****,692,2,1
2022.01.31 22:00,장기투자자는 다 망한다.주식을 전혀 몰라도 아이를 주식부자로 키우는 투자법  .,l165****,355,1,1
2022.01.31 19:41,와...엔솔,mylo****,502,1,2
2022.01.31 18:10,아니 핵무기가진 북에 선제타격???,dohy****,518,9,18
2022.01.31 16:29,(지---멘) 물린분들 보세용(저두 물림),menu****,1050,25,6
2022.01.31 15:40,"원희룡X윤석열 ""주식 양도세 전면 폐지""",kkw6****,364,11,5
2022.01.31 14:31,3500만.손실중입니다,qorw****,1297,8,3
2022.01.31 12:08,걱정마세요.,star****,490,8,4
2022.01.31 10:56,저는 바보입니다,gns1****,683,7,6
2022.01.30 19:16,2월 MSCI 라밸런싱 일정 및 편입 편출 예상,jejk****,556,0,0
2022.01.30 18:36,장투다,wata****,355,1,0
2022.01.30 18:29,2030년까지 30~40조원 매출목표!,youn****,1004,14,9
2022.01.30 17:13,얼마까지 떨어질까요? 7?8?9?,dleh****,719,2,3
2022.01.30 08:13,12에 손절,jsho****,1039,12,2
2022.01.30 17:11,12에 손절,mylo****,452,1,0
2022.01.29 22:48,형님들 등록금+6개월 기숙사비 몰빵했슴다,crow****,644,3,4
2022.01.29 22:34,8만원금방온다,yolo****,375,3,10
2022.01.29 17:34,주도주??? 설지난 뒤,woos****,670,6,1
2022.01.29 17:11,와우 공매도,fruc****,784,17,1
2022.01.29 15:28,웨렌버핏,gns1****,824,12,0
2022.01.29 09:14,공매도 청원에 모두 힘좀 모아주세요,osl0****,453,12,0
2022.01.29 08:03,주주님들,hsc1****,766,22,3
2022.01.29 07:01,POSCO..!!!!!! 내인생의 로또여 ,2727****,502,2,2
2022.01.29 03:31,공매 호로 십,getp****,425,6,1
2022.01.28 23:31,주린이 입니다.  뭐좀..물어 볼께요..,utcu****,1540,1,1
2022.01.29 12:28,주린이 입니다.  뭐좀..물어 볼께요..,nice****,137,0,0
2022.01.28 22:44,좋다좋다 하지마라,yolo****,615,5,8
2022.01.28 22:17,오늘이,lgss****,291,7,0
2022.01.28 18:07,sk온 에스디아이 노스볼트 계약좀 따봐라,hong****,316,1,0
2022.01.28 17:15,윤석열 주식양도세 폐지환영 ,limk****,651,29,18
2022.01.28 17:08,"공매도가 이렇게 많으면, 브레이크 걸지 않나요?",kimg****,775,3,1
2022.01.28 18:51,[삭제된 게시물의 답글]모간서울 도대체 공매도를 언제까지 칠련지,idq8****,216,0,0
2022.01.28 16:41,[공지] 포케 총사령관입니다,3min****,1982,68,9
2022.01.28 16:11,공매도만 잔뜩 걸어놓네,vipj****,303,3,0
2022.01.28 16:03,얼마나 더 갈려고 기대 되네요 ㅎㅎ,tahl****,321,6,2
2022.01.28 16:03,어질어질하네요,duri****,261,8,0
2022.01.28 15:47,공매 28.28프로,dltk****,331,1,0
2022.01.28 15:41,하루에 200억을 공매치네,tupe****,275,0,0
2022.01.28 15:35,공매도 금액봐라,toyj****,626,1,0
2022.01.28 15:23,개미털기네요 이좋은 회사를 에코보다 더 좋은데 ,tahl****,465,6,2
2022.01.28 15:08,OOO 자슥들,jjp2****,257,9,0
2022.01.28 15:02,기관.연기금.외국계,hsc1****,317,2,0
2022.01.28 14:54,장투면 실적 나오는건 보고 나가야지요,bbuz****,567,3,0
2022.01.28 14:34,실적이 받쳐주는 주식만 살아남음,dfrt****,211,0,0
2022.01.28 14:34,쳐 올리는척,toyj****,199,3,0
2022.01.28 14:29,아 연기금 또 입성했네,jklo****,429,8,0
2022.01.28 14:16,기분좋게 파란불 마무리갑시다,yolo****,177,2,2
2022.01.28 14:13,마이너스23프?ㅋㅋㅋㄱㅋ미치겟내,hhh_****,282,3,0
2022.01.28 14:13,포스코 케미칼 9만원 갑니다.,jsho****,197,1,2
2022.01.28 14:06,뺄때는 힘있게 꼬라 박으시는데.,tige****,291,3,0
2022.01.28 14:06,슬슬 또 쳐빼쥬?,qkrg****,185,1,1
2022.01.28 13:52,수주공시 시작,bbuz****,368,13,1
2022.01.28 13:51,"포케, 혼자 뭔일이여^^ 2차전지 관련주 오늘 거의 모두 하락중인데,",yhyp****,715,0,2
2022.01.28 13:45,집문서까지 털리고 개평받고 좋아하네,qkrg****,226,0,2
2022.01.28 13:45,와 내가방금 뭐본거임,dlwn****,248,2,0
2022.01.28 13:43,이좋은주식외국인은왜팔까,hot2****,157,0,0
2022.01.28 13:41,흐름을바라,hot2****,158,0,0
2022.01.28 13:33,나는안들어가,hot2****,218,0,0
2022.01.28 13:29,한국하고 신한은 오늘같은 날에도 단타네,dlwn****,151,0,0
2022.01.28 13:14,이제 상은 바라지도않음,dlwn****,210,1,1
2022.01.28 13:04,형님들 등록금+6개월 기숙사비 몰빵했슴다,crow****,574,3,0
2022.01.28 13:00,키움,hsc1****,322,2,0
2022.01.28 12:46,고점대비-40퍼다,zeni****,233,5,0
2022.01.28 12:42,[삭제된 게시물의 답글][삭제된 게시물의 답글]2월에 대박 수주 공시 뜨면,fait****,144,0,0
2022.01.28 12:20,배당300원,ljw3****,153,0,0
2022.01.28 12:19,일단 매도,fire****,228,1,3
2022.01.28 11:43,당분간 매수는 안하는게 정신건강에 좋을듯,kdkf****,443,4,5
2022.01.28 11:36,외궈넘들 싸지니깐 쳐주워담네,zeni****,176,2,0
2022.01.28 11:14,졸라웃기네 어제포케팔던 개관 연기금 슬금슬금들어오네,dlwn****,295,2,0
2022.01.28 11:14,포케야,cjsa****,149,0,0
2022.01.28 11:14,찐반인가~~~?,dbdy****,125,0,0
2022.01.28 11:11,여기 곡소리 나는거 보니 매수 타이밍,tige****,242,4,0
2022.01.28 11:09,내가 보기에는 바닥찍었다,mund****,381,4,0
2022.01.28 11:04,어제 외인들이 올때부터 냄새나더라,dlwn****,162,2,0
2022.01.28 11:04,상한가네,yolo****,133,0,0
2022.01.28 11:04,이제 포스코그룹의 대장은 포스코케미칼이다.,nice****,397,7,1
2022.01.28 10:54,근데 posco 물분하면,ryan****,249,5,1
2022.01.28 10:51,버릇없는 짜식아 뭐하냐,ksk1****,134,0,0
2022.01.28 10:49,빨간불이 얼마만인지..,kyh1****,140,2,0
2022.01.28 10:49,얼마에 물렸나요,hosh****,239,0,0
2022.01.28 10:47,또 떨어진다에 한표.!!!,flut****,287,0,1
2022.01.28 10:46,상쳐도 14..,dlwn****,223,1,0
2022.01.28 10:44,지금 들어가도 될까요?,best****,439,6,0
2022.01.28 10:41,오늘 1200주 추가매수 평단가 낮쳤네요,youn****,179,1,1
2022.01.28 10:24,빨간불 10초 깔짝,jinh****,235,0,0
2022.01.28 10:22,물타야하나,dudw****,431,3,0
2022.01.28 10:21,오늘 종가로 들어가면 되나요???,hyk2****,316,1,2
2022.01.28 10:17,이재명 확실하게 미세요,dkel****,308,7,11
2022.01.28 10:16,개관,dudw****,116,0,0
2022.01.28 10:11,회사 망했니?,kyhs****,131,0,0
2022.01.28 10:08,제발 누가 민경준 좀 치워주세요~~~~,stor****,135,3,0
2022.01.28 10:08,6만,jeil****,117,1,0
2022.01.28 10:07,민사장님,tupe****,122,0,0
2022.01.28 10:04,개미들 등골 빼 먹는 회사네~~~,choh****,223,4,0
2022.01.28 09:56,반도체 수급 풀리는 중 전기차 생산량 증가 예상,netp****,244,2,3
2022.01.28 09:55,후회,hsc1****,187,3,2
2022.01.28 09:54,건투를 빈다...,lee1****,126,0,0
2022.01.28 09:51,ㅋㅋㅋOOO 희망회로 돌리네 ㅋㅋ국제정세좀 파악해라,tgma****,147,0,0
2022.01.28 09:50,공장은신설중,lw83****,149,0,1
2022.01.28 09:47,한심하다,flwr****,134,1,0
2022.01.28 09:46,젠장,namk****,107,0,0
2022.01.28 09:44,설지나고 유상증자한 물량,lw83****,409,0,0
2022.01.28 09:43,싸움질 하지말고 좀,dkel****,135,1,1
2022.01.28 09:43,2년전으로,myjc****,129,0,0
2022.01.28 09:42,이정도면 악재있어서 내린 현산 수준 아니냐,lyj7****,131,0,0
2022.01.28 09:38,야이 쓰레기들아 ,jjp2****,126,0,0
2022.01.28 09:37,안팔긴 멀안팔아 ,zeni****,139,2,0
2022.01.28 09:35,기다려  성장성최고,song****,193,2,2
2022.01.28 09:32,다음달,hsc1****,202,1,0
2022.01.28 09:32,[삭제된 게시물의 답글]20만원대로  오를날 멀지 않다,kb24****,103,0,1
2022.01.28 09:26,오늘 10만원 가나?,fire****,112,0,0
2022.01.28 09:25,[엉무승] 엉본좌 입니다.,bsh9****,184,6,0
2022.01.28 09:20,작년 배당금이.............. 주당 300원,ener****,153,1,0
2022.01.28 09:19,"회장실에 없고, 쳐놀럭다니는 ",robi****,145,0,0
2022.01.28 09:17,민경준~~무상증자! 자사주매입소각!,stor****,182,1,0
2022.01.28 09:14,여기 신용 미수자,dkel****,188,0,0
2022.01.28 09:13,ㄴㄴㄴ 포케 적정가 7만원,rkdt****,131,0,0
2022.01.28 09:12,오늘 하한가 대기인가요?,itay****,132,0,0
2022.01.28 09:10,1월 20일동안 18번 폭락,boms****,162,3,0
2022.01.28 09:09,여기 설마 못된거 배워서 ,jsy1****,137,1,1
2022.01.28 09:07,던져야 하나요?,leeb****,452,1,0
2022.01.28 09:07,막 던지네 ㅋㅋ,song****,117,0,0
2022.01.28 09:06,야 뭐하는거냐고,udmi****,100,0,0
2022.01.28 09:06,매경 추천주인데 진짜못함,gang****,116,0,0
2022.01.28 09:06,이거 너무 심한거 아니요?,ksd8****,112,0,0
2022.01.28 09:05,멀미나겠네....,wogn****,147,0,0
2022.01.28 09:04,좋은회사,qott****,144,0,1
2022.01.28 08:57,모지리들,flwr****,124,0,0
2022.01.28 08:56,3월엔 50만 간다,dafu****,125,0,0
2022.01.28 08:48,오늘,kss8****,123,1,1
2022.01.28 08:41,오늘은 얼마나 떨어지려나,jklo****,135,0,0
2022.01.28 08:38,포케 뉴스뜸,psw6****,449,3,2
2022.01.28 08:38,어제 입성했습니다.,gaga****,136,1,0
2022.01.28 08:34,본전 반만오면 다신 주식안할게요,js_0****,118,0,0
2022.01.28 08:25,오늘8만원가나,read****,119,0,0
2022.01.28 08:09,댓글 달지마라,qlfy****,155,4,0
2022.01.28 07:48,8만원 지지라인정도 되는둣요.,rkzm****,154,2,0
2022.01.28 06:41,2월 MSCI 라밸런싱 일정 및 편입 편출 예상,jejk****,335,2,1
2022.01.28 06:05,LG그룹 불매로 확산하는,mone****,304,5,0
2022.01.28 02:57,하한가 파월하마디에 내일도 죽음 검은금요일 전쟁 ㅋㅋㅋㅋㅋ,tgma****,335,1,1
2022.01.28 01:03,연기금이 원흉이네,jklo****,358,13,1
2022.01.28 00:28,대가리에 똥찬 연..쥐새끼 같은사고 엘쥐,jhca****,265,4,0
2022.01.27 23:51,설전 야재,lys8****,196,0,4
2022.01.27 23:33,저에 2순위,kdbt****,337,0,5
2022.01.27 23:33,주주님들,kk81****,493,0,4
2022.01.27 23:12,내돈 18,qkrw****,175,0,0
2022.01.27 22:57,포케하고 크레프톤하고 깐부냐?,kore****,216,0,0
2022.01.27 22:50,국민들 다 죽는데? 공매도가 좋다고?,gr99****,310,23,2
2022.01.27 22:47,기관.연기,hsc1****,218,5,0
2022.01.27 22:41,형님들 등록금+6개월 기숙사비 몰빵했슴다,crow****,789,2,2
2022.01.27 22:08,영국  독일 인도 대만지수 전혀 하락 없었음,kjh5****,278,2,0
2022.01.27 22:21,영국  독일 인도 대만지수 전혀 하락 없었음,2727****,143,0,0
2022.01.27 21:53,장이 이따구인데 수주내봐짜 독이다.,dleh****,132,0,0
2022.01.27 21:50,한놈은 최대실적,chun****,154,0,0
2022.01.27 21:39,이놈에 회사는 미래가 없나?,sayk****,249,2,0
2022.01.27 20:47,다 ~~빨아먹었다 ,w079****,157,0,1
2022.01.27 20:23,엘지엔솔 양아치기업때문에 한국이 망해간다.,lspp****,227,8,0
2022.01.27 20:06,주식폭락에ㅜ자살하거나,oars****,504,8,3
2022.01.27 19:45,폭스바겐 기사 내려갔네요~ ,boyo****,562,0,1
2022.01.27 19:24,시원하다,ijnk****,290,1,2
2022.01.27 19:21,공매도 역기능,ab00****,216,1,0
2022.01.27 18:48,오늘 입성했다!!,dhsa****,258,0,1
2022.01.27 18:37,이게 코인이냐 주식이냐,opte****,342,2,0
2022.01.27 18:37,외국인이  주식파는  진짜이유는~,c971****,357,7,10
2022.01.27 18:29,제기랄,lgss****,161,2,0
2022.01.27 18:29,진짜 이 머 ?씨 ㄴ 같은 주식이.있지..,arie****,224,5,0
2022.01.27 18:21,3차대전 내일 하한가ㅋㅋㅋㅋㅋ다죽?ㅋㅋㅋㅋㅋ,tgma****,185,2,2
2022.01.27 18:12,8조 36백억원 -좋아,worl****,229,0,0
2022.01.27 18:12,시간외 보합이네,youn****,168,3,0
2022.01.27 17:56,내돈,2qms****,266,5,0
2022.01.27 17:43,시외사는사람들뭐냐 어제 그꼴난다,kdkf****,286,3,4
2022.01.27 17:38,한강가서 소주나한병까구싶다,cjsd****,150,1,0
2022.01.27 17:33,"[단독] 獨폭스바겐, ‘화재사고’ LG엔솔 배터리 안쓴다..“협상 완전 결렬”",bo12****,1043,3,3
2022.01.27 17:27,윤석열 1923년 주식양도세 폐지환영,limk****,297,11,10
2022.01.27 17:25,와~~ 대단하다,woos****,176,1,1
2022.01.27 17:18,공매도가 10만이면 많은거임?,dlwn****,254,0,0
2022.01.27 17:17,평단 15였던 주주,full****,214,2,0
2022.01.27 17:04,나도 오늘부터 공매도다 ㅎ,js_0****,134,0,2
2022.01.27 16:59,도가지나치구나,leeb****,133,0,0
2022.01.27 16:56,다들평단이 얼마인가요? 걱정되네요,kunj****,739,0,0
2022.01.27 17:03,다들평단이 얼마인가요? 걱정되네요,tara****,159,0,0
2022.01.27 16:51,이게 나라냐,hosh****,191,9,2
2022.01.27 16:45,국장제정신이아냐,lyjk****,156,2,0
2022.01.27 16:44,다시 보아도 아찔하다,west****,169,1,0
2022.01.27 16:37,개기금,ko22****,206,5,1
2022.01.27 16:30,내일은,mymi****,128,0,0
2022.01.27 16:23,대한민국 주식 시장 떠나는 사람 많것다..,choi****,147,0,0
2022.01.27 16:11,개미밭이네 개미들만 주구장창사네,kdkf****,258,5,1
2022.01.27 16:10,엔솔 쳐 먹을려고,chun****,251,4,0
2022.01.27 16:08,이것들 제정신이냐,tupe****,263,2,0
2022.01.27 15:56,그냥 전쟁나라,tupe****,133,0,0
2022.01.27 15:53,3차대전이 온다 내일 하한가ㅋㅋㅋㅋㅋ다죽?ㅋㅋㅋㅋㅋ,tgma****,211,1,2
2022.01.27 15:50,오늘도 공매를 쳤다?,phi2****,144,0,1
2022.01.27 15:42,포케는...,onda****,155,2,0
2022.01.27 15:38,전기차는 끝난거같아요~,kjss****,164,1,3
2022.01.27 15:38,연기금 ㄱㅆㄹㄱ같은거,tupe****,138,1,0
2022.01.27 15:34,공매도,snor****,147,6,0
2022.01.27 15:34,윤석열이가 대통령되면 북한에 선제타격을 한다고 외신보도!,youn****,222,8,9
2022.01.27 15:30,2dgk인가 이 사람은 튀었나요?,dlck****,299,2,0
2022.01.27 15:28,시간외 폭등중이네 ㄷㄷㄷ 뭔일있나 ㄷㄷㄷ,dafu****,303,2,1
2022.01.27 15:21,어떻게 1월 내내 내리냐,yuri****,115,0,0
2022.01.27 15:21,어제 시외 누가 움직였냐,dlwn****,114,0,0
2022.01.27 15:20,잘봐 개미들에 싸움이야,kdkf****,168,1,3
2022.01.27 15:05,시가총액 8조 ㅋㅋㅋㅋㅋㅋ,dlwn****,147,0,0
2022.01.27 14:59,3차대전 내일 하한가ㅋㅋㅋㅋㅋ다죽?ㅋㅋㅋㅋㅋ,tgma****,192,1,1
2022.01.27 14:57,개같구만,p243****,128,0,0
2022.01.27 14:51,1월달 거래일중,twin****,235,3,0
2022.01.27 14:48,매수 대표 세 넘,kyh1****,159,2,0
2022.01.27 14:47,공매도가 없었더라면 이렇게까지는 못눌렀을텐데,dlwn****,142,2,0
2022.01.27 14:44,곧 ,meyo****,115,1,0
2022.01.27 14:40,서서히 8만원으로 가즈아,read****,116,2,0
2022.01.27 14:40,너무 과하다,gr99****,145,3,1
2022.01.27 14:39,내일은 검은 금요일 하한가 전쟁터지나 ㅋㅋㅋㅋㅋㅋ,tgma****,142,1,0
2022.01.27 14:38,엔솔 상장을 방치한 금감원은 각성해라,hosh****,141,7,0
2022.01.27 14:34,3차대전 ㅋㅋㅋㅋㅋ다죽?ㅋㅋㅋㅋㅋ,tgma****,122,0,0
2022.01.27 14:34,결론,dlwn****,107,0,0
2022.01.27 14:28,외인들 겁나 담네,qkrg****,146,0,1
2022.01.27 14:24,LG엔솔 반등,star****,136,0,0
2022.01.27 14:23,내화물+음극재+양극재 다해봤자,brai****,207,1,0
2022.01.27 14:22,민사장,chun****,112,0,0
2022.01.27 14:17,포스코케미칼 호재!!,hans****,207,0,0
2022.01.27 14:16,아니 진짜 기업체가 왜 주가에 이래관심이없냐 ㅡㅡ,dltk****,147,0,0
2022.01.27 14:12,이거 본전찾으려면 3만원은 올라야하는데,dlwn****,312,2,0
