,Date,Title
626,2021-01-07 ,삼성 배터리 사용   정부 보조금 받는다
628,2021-01-07 ,삼성 장기투자 목적으로 매수 타이밍
629,2021-01-07 ,80간다
630,2021-01-07 ,오늘 뉴스
631,2021-01-07 ,뉴스 봤지요
632,2021-01-07 ,오늘이고 내일이고 필요없고 유동장세 끝나려면 2년 정도 지나야 하니 걱정말고 세월이나 낚시질하셔요
633,2021-01-07 ,밧데리 파이  나눠먹기 에서도
634,2021-01-08 ,이번달안으로
635,2021-01-08 ,내일은 무엇을 상상하던 그 이상을 보게될것
636,2021-01-08 ,2차전지배터리  급속한 성장
639,2021-01-08 ,테슬라 밧데리 떡상
640,2021-01-08 ,이젠
641,2021-01-08 ,장기투자로 복리효과 기업발굴하기
642,2021-01-08 ,오늘 60만 평생안녕
644,2021-01-08 ,기관도 팔고 가짜외인도  팔고 개인도팔고
645,2021-01-08 ,작년봄부터
646,2021-01-08 ,현대차 그리고  전기차 플랫폼
647,2021-01-08 ,오늘은 대장해보자
649,2021-01-08 ,전세계부자 2위
651,2021-01-08 ,100만원이 눈앞에
652,2021-01-08 ,오늘은
653,2021-01-08 ,국내업체는
655,2021-01-08 ,신규진입해도되나여
656,2021-01-08 ,상한은
657,2021-01-08 ,조금잇어면 한방에 훅 좃됩니다 명심
659,2021-01-08 ,미 상원선거 호재로 밧데리3사 수혜
660,2021-01-08 ,향후2년은 주욱 상승 예정임
661,2021-01-08 ,오늘71만원대 마감
662,2021-01-08 ,엘화형왔다
663,2021-01-08 ,6자는 넘었군요
664,2021-01-08 ,천천히 오래 가야 더 멀리 감
665,2021-01-08 ,100인데 팔고싶다
666,2021-01-08 ,조정오면 물량 줍줍 하면되고 걱정이 업습
667,2021-01-08 ,최소 2년만 기다리삼
668,2021-01-08 ,우선주에 밀려 에 밀려
669,2021-01-08 ,오늘도 개미만 3000억  매수중
671,2021-01-08 ,내가 살아있을때 개미들이 이렇게 사는건 다시 볼수 없을듯
672,2021-01-08 ,트럼프 인정 가즈아 살살
673,2021-01-08 ,올라서 기쁜데 모비스 배아프다
674,2021-01-08 ,코스피 3천 시대를 보네요 ㅎㅎㅎㅎ
675,2021-01-08 ,공매도 3월 재개반대 및 공매도 폐지 국민청원입니다
676,2021-01-08 ,코스피 깝치지마
677,2021-01-08 ,심성 보유하고 계시는분들은 확인
678,2021-01-08 ,삼성 가지고 있다면 참고하시는게 좋을 듯
679,2021-01-08 ,현대차 밧데리 수주 발표 언제하나
680,2021-01-08 ,다시 출발
681,2021-01-08 ,밀리지말자 삼성브랜드파워
682,2021-01-08 ,왜 또 너만 빌빌거리냐 
683,2021-01-08 ,오늘 차롄데 뜬금현대차 아오
684,2021-01-08 ,오늘부터 백만로 불러주세요
685,2021-01-08 ,삼스디 우선주 미쳐간다
688,2021-01-08 ,엘지화학 꼬봉인가
689,2021-01-08 ,내 동생
690,2021-01-08 ,삼성도 공격적으로 투자해라
691,2021-01-08 ,애플이 남은건 배터리
693,2021-01-08 ,전병헌 사장도 교체해라
694,2021-01-08 ,목표가10만원 장기15만원
696,2021-01-08 ,애플카 현대차 상한가 갈까요
697,2021-01-08 ,점유율 5퍼짜리가이정도면
698,2021-01-08 ,주주님들 마니따세요
699,2021-01-08 ,우리도 상 먹을수 있습
700,2021-01-08 ,주주님들 2년간 버티삼
701,2021-01-08 ,삼성 수익률  130네ㅋㅋㅋㅋ안티들아 보거라
703,2021-01-08 ,와밀어부치는거봐
704,2021-01-08 ,주주님들 의견은
705,2021-01-08 ,제금 사면 늦을까요 
706,2021-01-08 ,60십아 우리 액면분할 하고 다시 만나
707,2021-01-08 ,좋기도한데
708,2021-01-08 ,물량 뺏기지말고
709,2021-01-08 ,담주는 100찍겠는데
710,2021-01-08 ,80만원 가나요 가즈아
711,2021-01-08 , 비밀병기 전고체 밧데리
712,2021-01-08 ,무섭게
714,2021-01-08 ,100찍겠다
715,2021-01-08 ,돈 생기면 그냥 1주 2주씩 모으세욤
716,2021-01-08 ,어제의 섭섭함 오늘 그냥 쏴아악
718,2021-01-08 ,여긴 또왜이래요
719,2021-01-08 ,공포에 더 못산게한이다
720,2021-01-08 ,ㅋㅋㅋㅋ브랜드의 힘이다 이게
721,2021-01-08 ,기관
722,2021-01-08 ,코스피 깝치지마 는 신이고 나는 무적이다
723,2021-01-08 ,지금 들어가도 키맞춤으로 80만원은 갈거같으니 추가매수합니당
724,2021-01-08 ,요즘 시대에 누가 100원 도움 주나요
725,2021-01-08 ,참 우리나라
726,2021-01-08 ,누구냐
727,2021-01-08 ,안티들 울겄다 울겠어
728,2021-01-08 ,불과 10일전에 57만에 팔았다고 자랑하던 애 있었는데 ㅋㅋㅋㅋ
729,2021-01-08 ,현대 애플 전기차 합작 대악재
730,2021-01-08 ,현대차
731,2021-01-08 ,질문 고체 배터리 
732,2021-01-08 ,행복했습니다
733,2021-01-08 ,목표가15만원 경제티브이 전문가드림 
734,2021-01-08 ,1억더 대출받아서더사야되나
735,2021-01-08 ,주린이 질문 있습니다
736,2021-01-08 ,요즘 주가가
737,2021-01-08 ,또 신고가
738,2021-01-08 ,끝내주네요
739,2021-01-08 ,너가   마니 가라
740,2021-01-08 ,주식을 3년이나햇써도 이런 명품을 못알어봐쓰니 ㅎ
741,2021-01-08 ,조정오더라도
742,2021-01-08 ,차트 그림에 연연하지말고 세계배터리시장 성장을 보라
743,2021-01-08 ,종가
745,2021-01-08 ,오늘도 똘망한 개투에힘 입니다ㅎ
746,2021-01-08 ,차라리 이럴거면 액면
747,2021-01-08 ,지금이라도 탑승하세요
748,2021-01-08 ,주린이 추매 질문 이예요
749,2021-01-08 ,의도적으로 누른다고 했제
750,2021-01-08 ,너무 고평가 아녀
751,2021-01-08 ,이제 상투다 고점 나왔네
752,2021-01-08 ,외인이 다시 삼전주식 매입
753,2021-01-08 ,내일까지 못 버티겠지 
754,2021-01-08 ,효자종목이지요 반도체기술 전기배터리기술 다가지고 있는
755,2021-01-08 ,4분기실적 
756,2021-01-08 ,개관님들 고맙소
757,2021-01-08 ,진드기
758,2021-01-08 ,믿고 사는 삼성 달려달려라 ㅋㅋ 고고씽
759,2021-01-08 , 삼전1달  1주일
760,2021-01-08 ,삼성 보유중이신분들 주목
761,2021-01-08 ,더 올려서 팔아도 되는데 와 그리 팔려고 환장하노
762,2021-01-08 ,추매타이밍
763,2021-01-08 ,설거지
764,2021-01-08 ,설거지여
765,2021-01-08 ,삼성전자 실적 평균치 하회인데 8급등
767,2021-01-08 ,액면분할해라이넘들아
768,2021-01-08 ,문재인씨 정도면
769,2021-01-08 ,종가 기준 신고가네
770,2021-01-08 ,오늘도 익절은  없다
771,2021-01-08 ,삼성   아이폰 배터리 공급
772,2021-01-08 ,오늘의 승자는 네
773,2021-01-08 ,삼성
774,2021-01-08 ,삼성 사상 최대 실적 전망목표가한화
775,2021-01-08 ,삼성 사업부장 등 일부 경영진 교체
776,2021-01-08 ,삼바에서 잃은돈
777,2021-01-08 ,1월말까지 100만원
778,2021-01-08 ,아직도
779,2021-01-08 ,현대차 배터리 개발
780,2021-01-08 ,헝가리에 지금
781,2021-01-08 ,3자리
782,2021-01-08 ,실적발표일 아시나요
783,2021-01-08 ,삭제된 게시물의 답글삭제된 게시물의 답글올해 기대되는 바데리 회사에
784,2021-01-08 ,올라서 불안하기도하지만
785,2021-01-08 ,현대차도  충징진캉도 삼성의 배터리사업 신바람났네
786,2021-01-08 ,시외테슬라
787,2021-01-08 ,향후
788,2021-01-08 ,진격의 삼성 
789,2021-01-08 ,삼성 사랑해요
790,2021-01-08 ,개미
791,2021-01-08 ,현대차 계약만 하자
792,2021-01-08 ,애플과 현차
794,2021-01-08 ,155
795,2021-01-08 ,오늘 탑승한 주린입니다
796,2021-01-08 ,애플도 전기차를 맹근다고하면 깡력한 경쟁자 출현인디 호재로 둔갑 시키넹ㅎㅎㅎ
797,2021-01-08 ,배터리 강세
798,2021-01-08 ,현대차 계약 등 호재호재하는데
799,2021-01-08 ,월요일 또  올라야되
800,2021-01-08 ,오
801,2021-01-08 ,평생 다시 못 볼 불꽃쇼를 보았다 첨이다 첨
802,2021-01-08 ,모두들 안다
803,2021-01-08 ,상승은
804,2021-01-09 ,삭제된 게시물의 답글비트코인 사라
805,2021-01-08 ,테슬라 끝이어딘가
806,2021-01-08 ,이젠 슬슬 중소형 우량주 순환매 대비를 해야지 않을까요
807,2021-01-09 ,여기에 왜 과일 현대 글 올려요
808,2021-01-09 ,테슬라 폭등
809,2021-01-09 ,삭제된 게시물의 답글 2020 매출 11조 5천억 환율땜에 올해는 적자예상
810,2021-01-09 ,삭제된 게시물의 답글 경영진 문책성 교체 상식아닙니까
811,2021-01-09 ,애플 모노셀 방식의 독특한 배터리 시스템을 개발 중이라고 로이터통신이 보도
812,2021-01-09 ,안티가많은거보니
813,2021-01-09 ,긴급뉴스  북한 핵잠수함 미국타격한단다
814,2021-01-09 ,과일 현대 전혀 기대안됨
815,2021-01-09 ,공매도 제도는 오리지널 외넘과 기관들이 보유한 첨단 병기중 하나일뿐
816,2021-01-09 ,진짜 회사가 좋아서 오르는거면
818,2021-01-09 ,이런주식이 73만원 이라니
820,2021-01-09 ,54만원에3000주매수 부분적매도중 
821,2021-01-09 ,ㅎ
822,2021-01-09 ,공매금지 청원
823,2021-01-09 ,아직은
824,2021-01-09 ,삼디도 공매도 영향 받을까요
826,2021-01-09 ,테슬라주가 폭락예언한 사이언에셋 대표
828,2021-01-09 ,자율주행 전기차로 가치를 높이기 위해서
829,2021-01-09 ,플로그파워급등
830,2021-01-09 ,이게 급등임
831,2021-01-09 ,난 내가 일억 벌어서 마니 번건줄 알았는데
832,2021-01-09 ,제가 작년말에 말했죠
833,2021-01-09 ,이노랑 비교들 많이하는데
834,2021-01-09 ,삼성 중대형 전지 매출 급성장으로 호실적
835,2021-01-09 ,과일 현대 테슬라 숏 글 올리지마라
836,2021-01-09 ,앞으로 30년간 상승할 종목이야
837,2021-01-09 ,화학삼성이노베이션배터리 협력업체 정리
838,2021-01-09 ,우리  는  사업분야를 더확장해야함
839,2021-01-10 ,삭제된 게시물의 답글안 믿겠지만 수익이 세후 19억입니다
840,2021-01-09 ,쓸대없는 소리들 그만하고 
841,2021-01-09 ,삼스디 볼때마다 가슴이 시리네요
842,2021-01-10 ,삼성상승이 이해가 가는 동영상
844,2021-01-10 ,공매도
845,2021-01-10 ,주식하는법
848,2021-01-10 ,올해 433영익폭증 주가4배 추가상승한다
850,2021-01-10 ,과일카 2027년에 출시
852,2021-01-10 ,다수의 개인들이 삼디로 먹기에는 힘들듯
853,2021-01-10 ,공매도 올 하반기 6월 부터
854,2021-01-10 ,테슬라 어떻게생각하시나요
855,2021-01-10 ,다덜 찬티
856,2021-01-10 ,3월 공매도 폐지 청원입니다
858,2021-01-10 ,현대차 25조 협업  3차  밧데리최종
860,2021-01-10 ,다음주 100만 찍고 액면 분할 가즈아
861,2021-01-10 ,현대 수주 뉴스 뜨고 상한가
862,2021-01-10 ,교체
863,2021-01-10 ,3월 재개 공매도 금지 청원
866,2021-01-10 ,배터리는
867,2021-01-10 ,바야흐로 11년전
868,2021-01-10 ,더갈꺼 같냐 
869,2021-01-10 ,내일 아침 정말 두근두근입니다
870,2021-01-10 ,공매도 폐지 국민청원 
871,2021-01-10 ,삼성 이재용 부회장 청원입니다
872,2021-01-10 ,기레기들이 뭐라 떠들어도 지금의 주가는 저평가이다
873,2021-01-10 , 내일 하락가능성 크네
874,2021-01-10 ,공매 폐지 국민청원 동참5만명 돌파주식 시장 지키고 돈벌자
875,2021-01-10 ,3230억 깜짝실적
876,2021-01-10 ,중국시에치엘 공장화재
877,2021-01-10 ,공매도 영원히금지 동참합시다
878,2021-01-10 ,삼성 대장주 내일 흐름이
879,2021-01-10 ,삼스디 형들 나 질문 있어
880,2021-01-10 ,공매도 금지 청원  동의부탁합니다
882,2021-01-10 ,퍼즐
883,2021-01-10 , 장전시간외에 던져야 된다
884,2021-01-10 ,중국 재료사폭발사고
885,2021-01-11 ,매일경제  실적발표
886,2021-01-11 ,공매도금지  청원 동참해주세요
887,2021-01-11 ,에너지 최소 50조  100조 상장
889,2021-01-11 , 화재로
890,2021-01-11 ,진심으로  문의 합니다
891,2021-01-11 ,오늘 폭락장 시작인가요
895,2021-01-11 ,삭제된 게시물의 답글60만까지 빼주세요
898,2021-01-11 ,오늘 8자 
899,2021-01-11 ,코스모신소재 목표가 29000원나왔다
901,2021-01-11 ,다른종목 글 올리지 말자요
902,2021-01-11 ,같이 가보자
903,2021-01-11 ,찬찬히 가도 됩니다용
904,2021-01-11 ,똑같은 회사인데
905,2021-01-11 ,739000원에560주매수해 지금 다매도중 
906,2021-01-11 ,자고 일어나면  몇천씩  버네요
907,2021-01-11 ,조정오면 살짝 살짝 줍줍
908,2021-01-11 ,야
910,2021-01-11 ,매도완료 767000 현금확보 
911,2021-01-11 ,는 신이고 나는 무적이다
912,2021-01-11 ,768 여기 사람있어요
913,2021-01-11 ,삼성 가지고 있는분들만 확인
914,2021-01-11 ,삼성 보유하셨다면 주목하세요
915,2021-01-11 ,코스피가 20년만에 3천시대를 열었습
916,2021-01-11 ,삼성 가지고 있다면 체크체크
917,2021-01-11 ,삼성 2차전지 수요 긍정적
918,2021-01-11 ,우선주살껄
920,2021-01-11 ,사람 참 간사하지
921,2021-01-11 ,현재  개미만  1조 4000억  순매수
922,2021-01-11 ,100 찍으면 헉
923,2021-01-11 ,아살아서 코스피 3200을 보다니
924,2021-01-11 ,27살 뱃놈 입니당
925,2021-01-11 ,앞으로 30년동안 상승할거니
926,2021-01-11 ,꾸준히 계속 말씀드립니다
928,2021-01-11 ,768000원에 탑승했어요 100만 가겠지요
929,2021-01-11 ,삼성증권사에서
931,2021-01-11 ,이게 머선일이고
932,2021-01-11 ,설거지 시작
934,2021-01-11 ,더 빼주길
935,2021-01-11 ,지금 매수기회네
936,2021-01-11 ,공매도 처럼 빠지네
937,2021-01-11 ,매수세가  워낙 강해서  금방 회복하네요
938,2021-01-11 ,영끌
939,2021-01-11 ,카드 뒤집듯 호가 뒤집노
940,2021-01-11 ,완전 투기판이네
941,2021-01-11 ,와이게다시 살으나네
942,2021-01-11 ,1분봉 갭확인
944,2021-01-11 ,방금 뭘본거지
945,2021-01-11 ,올랐따 떨어다 떨어지네 이제팔때가 온건가
946,2021-01-11 ,20만원때삿는데 이제 파는게나을까요 알려죠 고수들
948,2021-01-11 ,개미들이 올리면 상투다
949,2021-01-11 ,배터리 기관 장난 중인듯
950,2021-01-11 ,76에 샀는데
951,2021-01-11 ,20견딜꼬야
952,2021-01-11 ,지금이
953,2021-01-11 ,조만간 100만 갈거 보고 장투 갑니드아
954,2021-01-11 ,재미 있군요
955,2021-01-11 ,고마우이
957,2021-01-11 ,무조건 기다려라
958,2021-01-11 ,다른건 몰라도 는 80만 간다
959,2021-01-11 ,배터리가 대세
960,2021-01-11 ,아 지금 살걸
961,2021-01-11 ,개관 들 더던져봐
962,2021-01-11 ,주린이닌 꼭지에 잡았습니다 
963,2021-01-11 ,가 180이 적정가라는데
964,2021-01-11 ,중국 밧데리 공장 폭발 
965,2021-01-11 ,쎄일이네 사야겟다 ㅋㅋㅋ
966,2021-01-11 ,동학개미가 기관 코쟁이들 물량 내놓으면 내놓은대로 다 먹으니 걱정말고 투자해도 좋을 듯
967,2021-01-11 ,목표가새로쓰네요
968,2021-01-11 ,그래 75까지는 와야지
969,2021-01-11 ,음 유럽도 일본도
970,2021-01-11 ,코로나19백신 효과가  나타남 
971,2021-01-11 ,찬스
972,2021-01-11 ,조정
973,2021-01-11 ,자  
974,2021-01-11 ,드뎌 목표가 95짜리 2개 등장
975,2021-01-11 ,우는 잘오르는데
976,2021-01-11 ,버티기
978,2021-01-11 ,그동안
979,2021-01-11 ,64만오면
980,2021-01-11 ,80만에 쳐물렷네 구조대 오나
981,2021-01-11 ,매수기회
982,2021-01-11 ,조정 시작
983,2021-01-11 ,월봉봐라
984,2021-01-11 ,삭제된 게시물의 답글ㄷ 폭락 한다
985,2021-01-11 ,엄뉘한테 죽었다
986,2021-01-11 ,주린이들
987,2021-01-11 ,중국  폭파
988,2021-01-11 ,수요일부터 줍줍 포지션으로
989,2021-01-11 ,만기일에도 선물로 장난친다
990,2021-01-11 ,76층 구조대 보내주시라료
991,2021-01-11 ,삼성 보유중이시라면 확인
992,2021-01-11 ,수익률
993,2021-01-11 ,이거 오늘샀는데
994,2021-01-11 ,ㅎ ㅎ
995,2021-01-11 ,개인 매수외 기외인외 타수급주체
996,2021-01-11 ,코피오후에
997,2021-01-11 ,삭제된 게시물의 답글두시반에
998,2021-01-11 ,매수찬스
999,2021-01-11 ,아놔 벌써부터 헬문 열렸나
1000,2021-01-11 ,삼성 갖고 계시다면 모두 체크체크
1001,2021-01-11 ,오늘 한강 얼었나요
1002,2021-01-11 ,10퍼
1003,2021-01-11 ,홍철이가 주식 샀나
1004,2021-01-11 ,삭제된 게시물의 답글오늘 주식  예금께서  입문날인데
1005,2021-01-11 ,지금 안사면 늦는다 ㅋㅋㅋ
1006,2021-01-11 ,바보들아
1007,2021-01-11 ,ㅋㅋㅋ꼴랑 2 빠다고
1008,2021-01-11 ,인적쇄신
1009,2021-01-11 ,궁금한게 있는데
1010,2021-01-11 ,목표가 50상향
1011,2021-01-11 ,세일한다
1012,2021-01-11 ,세일기간입니다 ㅋㅋ
1013,2021-01-11 ,엘화실적의 16밖에990000엘화 728000
1014,2021-01-11 ,외인 기관 프로그램 쌍끌이 매도
1015,2021-01-11 ,텔레칩스
1017,2021-01-11 ,사고싶은데돈이없네
1018,2021-01-11 ,외인들도 이제 들어오는데
1019,2021-01-11 ,  아이디쓰는 인간
1020,2021-01-11 ,많이 올랐다
1021,2021-01-11 ,사실상 핸드폰 자동차 배터리회사면 최고거든
1022,2021-01-11 ,상승전환한다
1023,2021-01-11 ,삼성 소유주분은 확인
1024,2021-01-11 ,자가자 커훈이형 제발
1025,2021-01-11 ,이제 사서 존버타임 ㅋㅋ
1026,2021-01-11 ,오늘 진입했습니다
1027,2021-01-11 ,조막 돈이라도 사야제
1028,2021-01-11 ,기관들 
1029,2021-01-11 ,자
1030,2021-01-11 ,빨리
1031,2021-01-11 ,과욕은 금물
1032,2021-01-11 ,오늘 종료까지 상한가 갑니다 ㅋㅋ
1034,2021-01-11 ,우선주는 가는데 왜 넌 못가니
1035,2021-01-11 ,안팝니다5년후에나 생각하겠습니다
1037,2021-01-11 ,동학개미 무시하네
1038,2021-01-11 ,영국의 오퍼레이션 문샷 
1039,2021-01-11 ,백만 2021년 최고가는
1040,2021-01-11 ,기관  이것밖에 못떨구나
1041,2021-01-11 ,매수 금지
1042,2021-01-11 ,우선주는 가는데 왜 본주는 못가는거냥
1044,2021-01-11 ,머 이정도는
1045,2021-01-11 ,나
1046,2021-01-11 ,존버하라
1047,2021-01-11 ,내일도 하락하면요
1048,2021-01-11 ,20년 4분기 영업익 19년에 비해 1500 상승
1049,2021-01-11 ,삭제된 게시물의 답글내 주식 계좌 누가 들여나 보는지 신기하네
1050,2021-01-11 ,개미의 힘
1051,2021-01-11 ,누구나
1052,2021-01-11 ,이야 코스피 삼디 삼전 최고점에  개미들만
1053,2021-01-11 ,시외 좋네요
1055,2021-01-11 ,삼성는 코스피중에 제일 고평가된 거품 아닌가요
1056,2021-01-11 ,오늘 입성했습니다
1057,2021-01-11 ,테슬라 손잡네
